Borough_Name,Code,Crime_type,Year,Month,No_of_crimes
WANDSWORTH,E09000032,Legal_Process_Crimes,2019,11,5
WESTMINSTER,E09000033,Legal_Process_Crimes,2019,11,5
BARKING AND DAGENHAM,E09000002,Weapon_Related_Crimes,2019,11,0
BARNET,E09000003,Weapon_Related_Crimes,2019,11,2
BEXLEY,E09000004,Weapon_Related_Crimes,2019,11,5
BRENT,E09000005,Weapon_Related_Crimes,2019,11,2
BROMLEY,E09000006,Weapon_Related_Crimes,2019,11,3
CAMDEN,E09000007,Weapon_Related_Crimes,2019,11,3
CROYDON,E09000008,Weapon_Related_Crimes,2019,11,4
EALING,E09000009,Weapon_Related_Crimes,2019,11,3
ENFIELD,E09000010,Weapon_Related_Crimes,2019,11,5
GREENWICH,E09000011,Weapon_Related_Crimes,2019,11,1
HACKNEY,E09000012,Weapon_Related_Crimes,2019,11,4
HAMMERSMITH AND FULHAM,E09000013,Weapon_Related_Crimes,2019,11,1
HARINGEY,E09000014,Weapon_Related_Crimes,2019,11,6
HARROW,E09000015,Weapon_Related_Crimes,2019,11,4
HAVERING,E09000016,Weapon_Related_Crimes,2019,11,1
HILLINGDON,E09000017,Weapon_Related_Crimes,2019,11,2
HOUNSLOW,E09000018,Weapon_Related_Crimes,2019,11,2
ISLINGTON,E09000019,Weapon_Related_Crimes,2019,11,1
KENSINGTON AND CHELSEA,E09000020,Weapon_Related_Crimes,2019,11,2
KINGSTON UPON THAMES,E09000021,Weapon_Related_Crimes,2019,11,1
LAMBETH,E09000022,Weapon_Related_Crimes,2019,11,5
LEWISHAM,E09000023,Weapon_Related_Crimes,2019,11,6
MERTON,E09000024,Weapon_Related_Crimes,2019,11,2
NEWHAM,E09000025,Weapon_Related_Crimes,2019,11,2
REDBRIDGE,E09000026,Weapon_Related_Crimes,2019,11,2
RICHMOND UPON THAMES,E09000027,Weapon_Related_Crimes,2019,11,1
SOUTHWARK,E09000028,Weapon_Related_Crimes,2019,11,2
SUTTON,E09000029,Weapon_Related_Crimes,2019,11,2
TOWER HAMLETS,E09000030,Weapon_Related_Crimes,2019,11,3
WALTHAM FOREST,E09000031,Weapon_Related_Crimes,2019,11,4
WANDSWORTH,E09000032,Weapon_Related_Crimes,2019,11,4
WESTMINSTER,E09000033,Weapon_Related_Crimes,2019,11,13
BARKING AND DAGENHAM,E09000002,Miscellaneous_Crimes,2019,11,111
BARNET,E09000003,Miscellaneous_Crimes,2019,11,199
BEXLEY,E09000004,Miscellaneous_Crimes,2019,11,152
BRENT,E09000005,Miscellaneous_Crimes,2019,11,169
BROMLEY,E09000006,Miscellaneous_Crimes,2019,11,199
CAMDEN,E09000007,Miscellaneous_Crimes,2019,11,139
CROYDON,E09000008,Miscellaneous_Crimes,2019,11,208
EALING,E09000009,Miscellaneous_Crimes,2019,11,177
ENFIELD,E09000010,Miscellaneous_Crimes,2019,11,193
GREENWICH,E09000011,Miscellaneous_Crimes,2019,11,195
HACKNEY,E09000012,Miscellaneous_Crimes,2019,11,142
HAMMERSMITH AND FULHAM,E09000013,Miscellaneous_Crimes,2019,11,128
HARINGEY,E09000014,Miscellaneous_Crimes,2019,11,146
HARROW,E09000015,Miscellaneous_Crimes,2019,11,100
HAVERING,E09000016,Miscellaneous_Crimes,2019,11,110
HILLINGDON,E09000017,Miscellaneous_Crimes,2019,11,201
HOUNSLOW,E09000018,Miscellaneous_Crimes,2019,11,170
ISLINGTON,E09000019,Miscellaneous_Crimes,2019,11,128
KENSINGTON AND CHELSEA,E09000020,Miscellaneous_Crimes,2019,11,109
KINGSTON UPON THAMES,E09000021,Miscellaneous_Crimes,2019,11,84
LAMBETH,E09000022,Miscellaneous_Crimes,2019,11,150
LEWISHAM,E09000023,Miscellaneous_Crimes,2019,11,187
MERTON,E09000024,Miscellaneous_Crimes,2019,11,83
NEWHAM,E09000025,Miscellaneous_Crimes,2019,11,209
REDBRIDGE,E09000026,Miscellaneous_Crimes,2019,11,114
RICHMOND UPON THAMES,E09000027,Miscellaneous_Crimes,2019,11,99
SOUTHWARK,E09000028,Miscellaneous_Crimes,2019,11,177
SUTTON,E09000029,Miscellaneous_Crimes,2019,11,107
TOWER HAMLETS,E09000030,Miscellaneous_Crimes,2019,11,212
WALTHAM FOREST,E09000031,Miscellaneous_Crimes,2019,11,146
WANDSWORTH,E09000032,Miscellaneous_Crimes,2019,11,142
WESTMINSTER,E09000033,Miscellaneous_Crimes,2019,11,181
BARKING AND DAGENHAM,E09000002,Property_Crimes,2019,12,676
BARNET,E09000003,Property_Crimes,2019,12,1435
BEXLEY,E09000004,Property_Crimes,2019,12,565
BRENT,E09000005,Property_Crimes,2019,12,1047
BROMLEY,E09000006,Property_Crimes,2019,12,1002
CAMDEN,E09000007,Property_Crimes,2019,12,1873
CROYDON,E09000008,Property_Crimes,2019,12,1180
EALING,E09000009,Property_Crimes,2019,12,1251
ENFIELD,E09000010,Property_Crimes,2019,12,1223
GREENWICH,E09000011,Property_Crimes,2019,12,869
HACKNEY,E09000012,Property_Crimes,2019,12,1317
HAMMERSMITH AND FULHAM,E09000013,Property_Crimes,2019,12,1058
HARINGEY,E09000014,Property_Crimes,2019,12,1129
HARROW,E09000015,Property_Crimes,2019,12,729
HAVERING,E09000016,Property_Crimes,2019,12,694
HILLINGDON,E09000017,Property_Crimes,2019,12,1223
HOUNSLOW,E09000018,Property_Crimes,2019,12,1071
ISLINGTON,E09000019,Property_Crimes,2019,12,1313
KENSINGTON AND CHELSEA,E09000020,Property_Crimes,2019,12,1421
KINGSTON UPON THAMES,E09000021,Property_Crimes,2019,12,476
LAMBETH,E09000022,Property_Crimes,2019,12,1298
LEWISHAM,E09000023,Property_Crimes,2019,12,920
MERTON,E09000024,Property_Crimes,2019,12,529
NEWHAM,E09000025,Property_Crimes,2019,12,1286
REDBRIDGE,E09000026,Property_Crimes,2019,12,1037
RICHMOND UPON THAMES,E09000027,Property_Crimes,2019,12,589
SOUTHWARK,E09000028,Property_Crimes,2019,12,1576
SUTTON,E09000029,Property_Crimes,2019,12,520
TOWER HAMLETS,E09000030,Property_Crimes,2019,12,1414
WALTHAM FOREST,E09000031,Property_Crimes,2019,12,910
WANDSWORTH,E09000032,Property_Crimes,2019,12,1047
WESTMINSTER,E09000033,Property_Crimes,2019,12,4950
BARKING AND DAGENHAM,E09000002,Violent_Crimes,2019,12,567
BARNET,E09000003,Violent_Crimes,2019,12,720
BEXLEY,E09000004,Violent_Crimes,2019,12,507
BRENT,E09000005,Violent_Crimes,2019,12,860
BROMLEY,E09000006,Violent_Crimes,2019,12,626
CAMDEN,E09000007,Violent_Crimes,2019,12,747
CROYDON,E09000008,Violent_Crimes,2019,12,923
EALING,E09000009,Violent_Crimes,2019,12,801
ENFIELD,E09000010,Violent_Crimes,2019,12,816
GREENWICH,E09000011,Violent_Crimes,2019,12,789
HACKNEY,E09000012,Violent_Crimes,2019,12,818
HAMMERSMITH AND FULHAM,E09000013,Violent_Crimes,2019,12,447
HARINGEY,E09000014,Violent_Crimes,2019,12,815
HARROW,E09000015,Violent_Crimes,2019,12,407
HAVERING,E09000016,Violent_Crimes,2019,12,507
HILLINGDON,E09000017,Violent_Crimes,2019,12,688
HOUNSLOW,E09000018,Violent_Crimes,2019,12,750
ISLINGTON,E09000019,Violent_Crimes,2019,12,631
KENSINGTON AND CHELSEA,E09000020,Violent_Crimes,2019,12,441
KINGSTON UPON THAMES,E09000021,Violent_Crimes,2019,12,307
LAMBETH,E09000022,Violent_Crimes,2019,12,890
LEWISHAM,E09000023,Violent_Crimes,2019,12,797
MERTON,E09000024,Violent_Crimes,2019,12,376
NEWHAM,E09000025,Violent_Crimes,2019,12,897
REDBRIDGE,E09000026,Violent_Crimes,2019,12,562
RICHMOND UPON THAMES,E09000027,Violent_Crimes,2019,12,288
SOUTHWARK,E09000028,Violent_Crimes,2019,12,908
SUTTON,E09000029,Violent_Crimes,2019,12,377
TOWER HAMLETS,E09000030,Violent_Crimes,2019,12,811
WALTHAM FOREST,E09000031,Violent_Crimes,2019,12,620
WANDSWORTH,E09000032,Violent_Crimes,2019,12,617
WESTMINSTER,E09000033,Violent_Crimes,2019,12,1433
BARKING AND DAGENHAM,E09000002,Drug_Related_Crimes,2019,12,83
BARNET,E09000003,Drug_Related_Crimes,2019,12,50
BEXLEY,E09000004,Drug_Related_Crimes,2019,12,41
BRENT,E09000005,Drug_Related_Crimes,2019,12,104
BROMLEY,E09000006,Drug_Related_Crimes,2019,12,106
CAMDEN,E09000007,Drug_Related_Crimes,2019,12,199
CROYDON,E09000008,Drug_Related_Crimes,2019,12,169
EALING,E09000009,Drug_Related_Crimes,2019,12,119
ENFIELD,E09000010,Drug_Related_Crimes,2019,12,80
GREENWICH,E09000011,Drug_Related_Crimes,2019,12,108
HACKNEY,E09000012,Drug_Related_Crimes,2019,12,156
HAMMERSMITH AND FULHAM,E09000013,Drug_Related_Crimes,2019,12,48
HARINGEY,E09000014,Drug_Related_Crimes,2019,12,169
HARROW,E09000015,Drug_Related_Crimes,2019,12,35
HAVERING,E09000016,Drug_Related_Crimes,2019,12,48
HILLINGDON,E09000017,Drug_Related_Crimes,2019,12,85
HOUNSLOW,E09000018,Drug_Related_Crimes,2019,12,96
ISLINGTON,E09000019,Drug_Related_Crimes,2019,12,126
KENSINGTON AND CHELSEA,E09000020,Drug_Related_Crimes,2019,12,53
KINGSTON UPON THAMES,E09000021,Drug_Related_Crimes,2019,12,62
LAMBETH,E09000022,Drug_Related_Crimes,2019,12,166
LEWISHAM,E09000023,Drug_Related_Crimes,2019,12,91
MERTON,E09000024,Drug_Related_Crimes,2019,12,49
NEWHAM,E09000025,Drug_Related_Crimes,2019,12,180
REDBRIDGE,E09000026,Drug_Related_Crimes,2019,12,95
RICHMOND UPON THAMES,E09000027,Drug_Related_Crimes,2019,12,29
SOUTHWARK,E09000028,Drug_Related_Crimes,2019,12,196
SUTTON,E09000029,Drug_Related_Crimes,2019,12,50
TOWER HAMLETS,E09000030,Drug_Related_Crimes,2019,12,166
WALTHAM FOREST,E09000031,Drug_Related_Crimes,2019,12,105
WANDSWORTH,E09000032,Drug_Related_Crimes,2019,12,77
WESTMINSTER,E09000033,Drug_Related_Crimes,2019,12,317
BARKING AND DAGENHAM,E09000002,Public_Order_Crimes,2019,12,102
BARNET,E09000003,Public_Order_Crimes,2019,12,145
BEXLEY,E09000004,Public_Order_Crimes,2019,12,99
BRENT,E09000005,Public_Order_Crimes,2019,12,126
BROMLEY,E09000006,Public_Order_Crimes,2019,12,127
CAMDEN,E09000007,Public_Order_Crimes,2019,12,161
CROYDON,E09000008,Public_Order_Crimes,2019,12,152
EALING,E09000009,Public_Order_Crimes,2019,12,142
ENFIELD,E09000010,Public_Order_Crimes,2019,12,122
GREENWICH,E09000011,Public_Order_Crimes,2019,12,146
HACKNEY,E09000012,Public_Order_Crimes,2019,12,147
HAMMERSMITH AND FULHAM,E09000013,Public_Order_Crimes,2019,12,126
HARINGEY,E09000014,Public_Order_Crimes,2019,12,148
HARROW,E09000015,Public_Order_Crimes,2019,12,83
HAVERING,E09000016,Public_Order_Crimes,2019,12,94
HILLINGDON,E09000017,Public_Order_Crimes,2019,12,156
HOUNSLOW,E09000018,Public_Order_Crimes,2019,12,135
ISLINGTON,E09000019,Public_Order_Crimes,2019,12,167
KENSINGTON AND CHELSEA,E09000020,Public_Order_Crimes,2019,12,105
KINGSTON UPON THAMES,E09000021,Public_Order_Crimes,2019,12,68
LAMBETH,E09000022,Public_Order_Crimes,2019,12,154
LEWISHAM,E09000023,Public_Order_Crimes,2019,12,157
MERTON,E09000024,Public_Order_Crimes,2019,12,68
NEWHAM,E09000025,Public_Order_Crimes,2019,12,153
REDBRIDGE,E09000026,Public_Order_Crimes,2019,12,93
RICHMOND UPON THAMES,E09000027,Public_Order_Crimes,2019,12,65
SOUTHWARK,E09000028,Public_Order_Crimes,2019,12,191
SUTTON,E09000029,Public_Order_Crimes,2019,12,66
TOWER HAMLETS,E09000030,Public_Order_Crimes,2019,12,157
WALTHAM FOREST,E09000031,Public_Order_Crimes,2019,12,97
WANDSWORTH,E09000032,Public_Order_Crimes,2019,12,125
WESTMINSTER,E09000033,Public_Order_Crimes,2019,12,250
BARKING AND DAGENHAM,E09000002,Legal_Process_Crimes,2019,12,2
BARNET,E09000003,Legal_Process_Crimes,2019,12,2
BEXLEY,E09000004,Legal_Process_Crimes,2019,12,2
BRENT,E09000005,Legal_Process_Crimes,2019,12,6
BROMLEY,E09000006,Legal_Process_Crimes,2019,12,3
CAMDEN,E09000007,Legal_Process_Crimes,2019,12,5
CROYDON,E09000008,Legal_Process_Crimes,2019,12,5
EALING,E09000009,Legal_Process_Crimes,2019,12,7
ENFIELD,E09000010,Legal_Process_Crimes,2019,12,7
GREENWICH,E09000011,Legal_Process_Crimes,2019,12,4
HACKNEY,E09000012,Legal_Process_Crimes,2019,12,4
HAMMERSMITH AND FULHAM,E09000013,Legal_Process_Crimes,2019,12,2
HARINGEY,E09000014,Legal_Process_Crimes,2019,12,5
HARROW,E09000015,Legal_Process_Crimes,2019,12,2
HAVERING,E09000016,Legal_Process_Crimes,2019,12,2
HILLINGDON,E09000017,Legal_Process_Crimes,2019,12,109
HOUNSLOW,E09000018,Legal_Process_Crimes,2019,12,4
ISLINGTON,E09000019,Legal_Process_Crimes,2019,12,1
KENSINGTON AND CHELSEA,E09000020,Legal_Process_Crimes,2019,12,1
KINGSTON UPON THAMES,E09000021,Legal_Process_Crimes,2019,12,3
LAMBETH,E09000022,Legal_Process_Crimes,2019,12,3
LEWISHAM,E09000023,Legal_Process_Crimes,2019,12,9
MERTON,E09000024,Legal_Process_Crimes,2019,12,4
NEWHAM,E09000025,Legal_Process_Crimes,2019,12,19
REDBRIDGE,E09000026,Legal_Process_Crimes,2019,12,4
RICHMOND UPON THAMES,E09000027,Legal_Process_Crimes,2019,12,3
SOUTHWARK,E09000028,Legal_Process_Crimes,2019,12,4
SUTTON,E09000029,Legal_Process_Crimes,2019,12,2
TOWER HAMLETS,E09000030,Legal_Process_Crimes,2019,12,10
WALTHAM FOREST,E09000031,Legal_Process_Crimes,2019,12,3
WANDSWORTH,E09000032,Legal_Process_Crimes,2019,12,7
WESTMINSTER,E09000033,Legal_Process_Crimes,2019,12,2
BARKING AND DAGENHAM,E09000002,Weapon_Related_Crimes,2019,12,0
BARNET,E09000003,Weapon_Related_Crimes,2019,12,1
BEXLEY,E09000004,Weapon_Related_Crimes,2019,12,1
BRENT,E09000005,Weapon_Related_Crimes,2019,12,4
BROMLEY,E09000006,Weapon_Related_Crimes,2019,12,3
CAMDEN,E09000007,Weapon_Related_Crimes,2019,12,2
CROYDON,E09000008,Weapon_Related_Crimes,2019,12,3
EALING,E09000009,Weapon_Related_Crimes,2019,12,2
ENFIELD,E09000010,Weapon_Related_Crimes,2019,12,4
GREENWICH,E09000011,Weapon_Related_Crimes,2019,12,3
HACKNEY,E09000012,Weapon_Related_Crimes,2019,12,1
HAMMERSMITH AND FULHAM,E09000013,Weapon_Related_Crimes,2019,12,5
HARINGEY,E09000014,Weapon_Related_Crimes,2019,12,4
HARROW,E09000015,Weapon_Related_Crimes,2019,12,0
HAVERING,E09000016,Weapon_Related_Crimes,2019,12,2
HILLINGDON,E09000017,Weapon_Related_Crimes,2019,12,3
HOUNSLOW,E09000018,Weapon_Related_Crimes,2019,12,0
ISLINGTON,E09000019,Weapon_Related_Crimes,2019,12,3
KENSINGTON AND CHELSEA,E09000020,Weapon_Related_Crimes,2019,12,1
KINGSTON UPON THAMES,E09000021,Weapon_Related_Crimes,2019,12,1
LAMBETH,E09000022,Weapon_Related_Crimes,2019,12,3
LEWISHAM,E09000023,Weapon_Related_Crimes,2019,12,5
MERTON,E09000024,Weapon_Related_Crimes,2019,12,1
NEWHAM,E09000025,Weapon_Related_Crimes,2019,12,4
REDBRIDGE,E09000026,Weapon_Related_Crimes,2019,12,2
RICHMOND UPON THAMES,E09000027,Weapon_Related_Crimes,2019,12,2
SOUTHWARK,E09000028,Weapon_Related_Crimes,2019,12,1
SUTTON,E09000029,Weapon_Related_Crimes,2019,12,2
TOWER HAMLETS,E09000030,Weapon_Related_Crimes,2019,12,0
WALTHAM FOREST,E09000031,Weapon_Related_Crimes,2019,12,3
WANDSWORTH,E09000032,Weapon_Related_Crimes,2019,12,2
WESTMINSTER,E09000033,Weapon_Related_Crimes,2019,12,13
BARKING AND DAGENHAM,E09000002,Miscellaneous_Crimes,2019,12,136
BARNET,E09000003,Miscellaneous_Crimes,2019,12,176
BEXLEY,E09000004,Miscellaneous_Crimes,2019,12,151
BRENT,E09000005,Miscellaneous_Crimes,2019,12,180
BROMLEY,E09000006,Miscellaneous_Crimes,2019,12,154
CAMDEN,E09000007,Miscellaneous_Crimes,2019,12,160
CROYDON,E09000008,Miscellaneous_Crimes,2019,12,216
EALING,E09000009,Miscellaneous_Crimes,2019,12,184
ENFIELD,E09000010,Miscellaneous_Crimes,2019,12,203
GREENWICH,E09000011,Miscellaneous_Crimes,2019,12,188
HACKNEY,E09000012,Miscellaneous_Crimes,2019,12,151
HAMMERSMITH AND FULHAM,E09000013,Miscellaneous_Crimes,2019,12,136
HARINGEY,E09000014,Miscellaneous_Crimes,2019,12,162
HARROW,E09000015,Miscellaneous_Crimes,2019,12,109
HAVERING,E09000016,Miscellaneous_Crimes,2019,12,114
HILLINGDON,E09000017,Miscellaneous_Crimes,2019,12,199
HOUNSLOW,E09000018,Miscellaneous_Crimes,2019,12,183
ISLINGTON,E09000019,Miscellaneous_Crimes,2019,12,128
KENSINGTON AND CHELSEA,E09000020,Miscellaneous_Crimes,2019,12,99
KINGSTON UPON THAMES,E09000021,Miscellaneous_Crimes,2019,12,85
LAMBETH,E09000022,Miscellaneous_Crimes,2019,12,202
LEWISHAM,E09000023,Miscellaneous_Crimes,2019,12,189
MERTON,E09000024,Miscellaneous_Crimes,2019,12,73
NEWHAM,E09000025,Miscellaneous_Crimes,2019,12,188
REDBRIDGE,E09000026,Miscellaneous_Crimes,2019,12,114
RICHMOND UPON THAMES,E09000027,Miscellaneous_Crimes,2019,12,82
SOUTHWARK,E09000028,Miscellaneous_Crimes,2019,12,185
SUTTON,E09000029,Miscellaneous_Crimes,2019,12,94
TOWER HAMLETS,E09000030,Miscellaneous_Crimes,2019,12,184
WALTHAM FOREST,E09000031,Miscellaneous_Crimes,2019,12,137
WANDSWORTH,E09000032,Miscellaneous_Crimes,2019,12,127
WESTMINSTER,E09000033,Miscellaneous_Crimes,2019,12,193
BARKING AND DAGENHAM,E09000002,Property_Crimes,2020,1,688
BARNET,E09000003,Property_Crimes,2020,1,1401
BEXLEY,E09000004,Property_Crimes,2020,1,752
BRENT,E09000005,Property_Crimes,2020,1,1099
BROMLEY,E09000006,Property_Crimes,2020,1,1103
CAMDEN,E09000007,Property_Crimes,2020,1,1973
CROYDON,E09000008,Property_Crimes,2020,1,1301
EALING,E09000009,Property_Crimes,2020,1,1232
ENFIELD,E09000010,Property_Crimes,2020,1,1275
GREENWICH,E09000011,Property_Crimes,2020,1,930
HACKNEY,E09000012,Property_Crimes,2020,1,1305
HAMMERSMITH AND FULHAM,E09000013,Property_Crimes,2020,1,906
HARINGEY,E09000014,Property_Crimes,2020,1,1145
HARROW,E09000015,Property_Crimes,2020,1,779
HAVERING,E09000016,Property_Crimes,2020,1,816
HILLINGDON,E09000017,Property_Crimes,2020,1,1232
HOUNSLOW,E09000018,Property_Crimes,2020,1,1032
ISLINGTON,E09000019,Property_Crimes,2020,1,1377
KENSINGTON AND CHELSEA,E09000020,Property_Crimes,2020,1,1265
KINGSTON UPON THAMES,E09000021,Property_Crimes,2020,1,478
LAMBETH,E09000022,Property_Crimes,2020,1,1339
LEWISHAM,E09000023,Property_Crimes,2020,1,1029
MERTON,E09000024,Property_Crimes,2020,1,628
NEWHAM,E09000025,Property_Crimes,2020,1,1302
REDBRIDGE,E09000026,Property_Crimes,2020,1,1025
RICHMOND UPON THAMES,E09000027,Property_Crimes,2020,1,647
SOUTHWARK,E09000028,Property_Crimes,2020,1,1400
SUTTON,E09000029,Property_Crimes,2020,1,666
TOWER HAMLETS,E09000030,Property_Crimes,2020,1,1236
WALTHAM FOREST,E09000031,Property_Crimes,2020,1,1016
WANDSWORTH,E09000032,Property_Crimes,2020,1,1175
WESTMINSTER,E09000033,Property_Crimes,2020,1,4150
BARKING AND DAGENHAM,E09000002,Violent_Crimes,2020,1,568
BARNET,E09000003,Violent_Crimes,2020,1,780
BEXLEY,E09000004,Violent_Crimes,2020,1,506
BRENT,E09000005,Violent_Crimes,2020,1,814
BROMLEY,E09000006,Violent_Crimes,2020,1,559
CAMDEN,E09000007,Violent_Crimes,2020,1,662
CROYDON,E09000008,Violent_Crimes,2020,1,978
EALING,E09000009,Violent_Crimes,2020,1,790
ENFIELD,E09000010,Violent_Crimes,2020,1,826
GREENWICH,E09000011,Violent_Crimes,2020,1,800
HACKNEY,E09000012,Violent_Crimes,2020,1,866
HAMMERSMITH AND FULHAM,E09000013,Violent_Crimes,2020,1,503
HARINGEY,E09000014,Violent_Crimes,2020,1,810
HARROW,E09000015,Violent_Crimes,2020,1,432
HAVERING,E09000016,Violent_Crimes,2020,1,473
HILLINGDON,E09000017,Violent_Crimes,2020,1,686
HOUNSLOW,E09000018,Violent_Crimes,2020,1,717
ISLINGTON,E09000019,Violent_Crimes,2020,1,706
KENSINGTON AND CHELSEA,E09000020,Violent_Crimes,2020,1,411
KINGSTON UPON THAMES,E09000021,Violent_Crimes,2020,1,293
LAMBETH,E09000022,Violent_Crimes,2020,1,809
LEWISHAM,E09000023,Violent_Crimes,2020,1,813
MERTON,E09000024,Violent_Crimes,2020,1,366
NEWHAM,E09000025,Violent_Crimes,2020,1,1004
REDBRIDGE,E09000026,Violent_Crimes,2020,1,617
RICHMOND UPON THAMES,E09000027,Violent_Crimes,2020,1,269
SOUTHWARK,E09000028,Violent_Crimes,2020,1,922
SUTTON,E09000029,Violent_Crimes,2020,1,404
TOWER HAMLETS,E09000030,Violent_Crimes,2020,1,782
WALTHAM FOREST,E09000031,Violent_Crimes,2020,1,632
WANDSWORTH,E09000032,Violent_Crimes,2020,1,678
WESTMINSTER,E09000033,Violent_Crimes,2020,1,1196
BARKING AND DAGENHAM,E09000002,Drug_Related_Crimes,2020,1,110
BARNET,E09000003,Drug_Related_Crimes,2020,1,80
BEXLEY,E09000004,Drug_Related_Crimes,2020,1,62
BRENT,E09000005,Drug_Related_Crimes,2020,1,145
BROMLEY,E09000006,Drug_Related_Crimes,2020,1,113
CAMDEN,E09000007,Drug_Related_Crimes,2020,1,245
CROYDON,E09000008,Drug_Related_Crimes,2020,1,262
EALING,E09000009,Drug_Related_Crimes,2020,1,170
ENFIELD,E09000010,Drug_Related_Crimes,2020,1,101
GREENWICH,E09000011,Drug_Related_Crimes,2020,1,157
HACKNEY,E09000012,Drug_Related_Crimes,2020,1,177
HAMMERSMITH AND FULHAM,E09000013,Drug_Related_Crimes,2020,1,77
HARINGEY,E09000014,Drug_Related_Crimes,2020,1,160
HARROW,E09000015,Drug_Related_Crimes,2020,1,73
HAVERING,E09000016,Drug_Related_Crimes,2020,1,94
HILLINGDON,E09000017,Drug_Related_Crimes,2020,1,140
HOUNSLOW,E09000018,Drug_Related_Crimes,2020,1,140
ISLINGTON,E09000019,Drug_Related_Crimes,2020,1,149
KENSINGTON AND CHELSEA,E09000020,Drug_Related_Crimes,2020,1,91
KINGSTON UPON THAMES,E09000021,Drug_Related_Crimes,2020,1,113
LAMBETH,E09000022,Drug_Related_Crimes,2020,1,244
LEWISHAM,E09000023,Drug_Related_Crimes,2020,1,112
MERTON,E09000024,Drug_Related_Crimes,2020,1,84
NEWHAM,E09000025,Drug_Related_Crimes,2020,1,237
REDBRIDGE,E09000026,Drug_Related_Crimes,2020,1,129
RICHMOND UPON THAMES,E09000027,Drug_Related_Crimes,2020,1,36
SOUTHWARK,E09000028,Drug_Related_Crimes,2020,1,191
SUTTON,E09000029,Drug_Related_Crimes,2020,1,57
TOWER HAMLETS,E09000030,Drug_Related_Crimes,2020,1,248
WALTHAM FOREST,E09000031,Drug_Related_Crimes,2020,1,138
WANDSWORTH,E09000032,Drug_Related_Crimes,2020,1,203
WESTMINSTER,E09000033,Drug_Related_Crimes,2020,1,354
BARKING AND DAGENHAM,E09000002,Public_Order_Crimes,2020,1,88
BARNET,E09000003,Public_Order_Crimes,2020,1,145
BEXLEY,E09000004,Public_Order_Crimes,2020,1,117
BRENT,E09000005,Public_Order_Crimes,2020,1,172
BROMLEY,E09000006,Public_Order_Crimes,2020,1,152
CAMDEN,E09000007,Public_Order_Crimes,2020,1,144
CROYDON,E09000008,Public_Order_Crimes,2020,1,164
EALING,E09000009,Public_Order_Crimes,2020,1,174
ENFIELD,E09000010,Public_Order_Crimes,2020,1,141
GREENWICH,E09000011,Public_Order_Crimes,2020,1,152
HACKNEY,E09000012,Public_Order_Crimes,2020,1,149
HAMMERSMITH AND FULHAM,E09000013,Public_Order_Crimes,2020,1,120
HARINGEY,E09000014,Public_Order_Crimes,2020,1,124
HARROW,E09000015,Public_Order_Crimes,2020,1,69
HAVERING,E09000016,Public_Order_Crimes,2020,1,103
HILLINGDON,E09000017,Public_Order_Crimes,2020,1,136
HOUNSLOW,E09000018,Public_Order_Crimes,2020,1,144
ISLINGTON,E09000019,Public_Order_Crimes,2020,1,142
KENSINGTON AND CHELSEA,E09000020,Public_Order_Crimes,2020,1,78
KINGSTON UPON THAMES,E09000021,Public_Order_Crimes,2020,1,72
LAMBETH,E09000022,Public_Order_Crimes,2020,1,195
LEWISHAM,E09000023,Public_Order_Crimes,2020,1,173
MERTON,E09000024,Public_Order_Crimes,2020,1,85
NEWHAM,E09000025,Public_Order_Crimes,2020,1,172
REDBRIDGE,E09000026,Public_Order_Crimes,2020,1,108
RICHMOND UPON THAMES,E09000027,Public_Order_Crimes,2020,1,78
SOUTHWARK,E09000028,Public_Order_Crimes,2020,1,183
SUTTON,E09000029,Public_Order_Crimes,2020,1,82
TOWER HAMLETS,E09000030,Public_Order_Crimes,2020,1,190
WALTHAM FOREST,E09000031,Public_Order_Crimes,2020,1,108
WANDSWORTH,E09000032,Public_Order_Crimes,2020,1,126
WESTMINSTER,E09000033,Public_Order_Crimes,2020,1,261
BARKING AND DAGENHAM,E09000002,Legal_Process_Crimes,2020,1,3
